pert,gene,label,split
ADNP,PCNA,0,train
ADNP,RPL10,1,train
ADNP,RPS3A,1,train
ADNP,RPS7,1,train
ADNP,YBX1,0,train
ADNP2,CHI3L2,1,train
ADNP2,EEF1A1,1,train
ADNP2,H1FX,0,train
ADNP2,H3F3B,0,train
ADNP2,MS4A3,1,train
ADNP2,RPL10,1,train
ADNP2,RPL17,1,train
ADNP2,RPL29,1,train
ADNP2,RPL35,1,train
ADNP2,RPL7A,1,train
ADNP2,RPL9,1,train
ADNP2,RPS15A,1,train
ADNP2,RPS8,1,train
ADO,CALR,0,train
ADO,EEF1A1,1,train
ADO,EIF1AX,0,train
ADO,FAM178B,0,train
ADO,MT-CO1,0,train
ADO,MT-ND1,1,train
ADO,MT-ND2,1,train
ADO,MT-ND5,1,train
ADO,ODC1,0,train
ADO,PPP1R14A,0,train
ADO,YBX1,0,train
ADSS,ACTG1,0,train
ADSS,GAPDH,0,train
ADSS,GSTP1,1,train
ADSS,HBG2,1,train
ADSS,HBZ,1,train
ADSS,HNRNPA3,0,train
ADSS,HSPA8,0,train
ADSS,MT-CO1,1,train
ADSS,MT-ND4L,0,train
ADSS,MT-ND6,0,train
ADSS,MYL4,1,train
ADSS,SLC25A37,1,train
ADSS,TFPI,1,train
ADSS,YBX1,0,train
AGO1,APOE,1,train
AGO1,FAM83A,1,train
AGO1,GYPA,1,train
AGO1,GYPB,1,train
AGO1,HMGA1,0,train
AGO1,MGST1,0,train
AGO1,SLC25A37,1,train
AGO1,SOD1,0,train
AGO1,TNNT1,0,train
AGPAT4,GAPDH,1,train
AGPAT4,GCAT,1,train
AGPAT4,HIST1H1C,1,train
AGPAT4,MT-CO1,0,train
AGPAT4,MT-CYB,0,train
AGPAT4,PHKB,0,train
AGPAT4,SLC25A37,1,train
AGPAT4,TFRC,1,train
AKT2,B2M,0,train
AKT2,CENPU,0,train
AKT2,DHCR7,0,train
AKT2,DUT,0,train
AKT2,EEF1A1,0,train
AKT2,GAPDH,0,train
AKT2,GSTP1,1,train
AKT2,GYPC,0,train
AKT2,HSPE1,0,train
AKT2,MT-ND2,0,train
AKT2,NPM1,0,train
AKT2,PAFAH1B1,0,train
AKT2,RPL10,0,train
AKT2,RPL12,0,train
AKT2,RPL41,0,train
AKT2,RPS2,0,train
AKT2,UBAC1,1,train
ALAD,FTL,0,train
ALAD,GYPB,1,train
ALAS1,ASAH1,1,train
ALAS1,BSG,1,train
ALAS1,CHI3L2,1,train
ALAS1,FAM83A,1,train
ALAS1,GYPA,1,train
ALAS1,GYPB,1,train
ALAS1,MT-ND2,0,train
ALAS1,RPL28,1,train
ALAS1,RPL7A,1,train
ALAS1,SERPINF1,1,train
ALAS1,SUGT1,0,train
ALAS1,TESC,1,train
ALDOA,ALAS2,1,train
ALDOA,APOE,1,train
ALDOA,ASRGL1,1,train
ALDOA,BLVRB,1,train
ALDOA,CRYM,1,train
ALDOA,EEF1A1,1,train
ALDOA,GSTP1,1,train
ALDOA,GYPA,1,train
ALDOA,GYPB,1,train
ALDOA,HBG2,1,train
ALDOA,HBZ,1,train
ALDOA,IQGAP2,1,train
ALDOA,MT-CYB,1,train
ALDOA,MYL4,1,train
ALDOA,RPL7A,1,train
ALDOA,SLC25A37,1,train
ALDOA,ZNF431,1,train
ALG2,CALR,1,train
ALG2,CANX,1,train
ALG2,DNAJC3,1,train
ALG2,HSP90B1,1,train
ALG2,HSPA5,1,train
ALG2,LDHA,0,train
ALG2,MANF,1,train
ALG2,PDIA4,1,train
ALG2,PDIA6,1,train
ALG2,PPIB,1,train
ALG2,SSR3,1,train
ALG9,CALR,1,train
ALG9,HSP90B1,1,train
ALG9,HSPA5,1,train
ALG9,PDIA6,1,train
AMMECR1,MS4A3,1,train
AMMECR1,MT-ND1,0,train
AMMECR1,MT-ND2,0,train
AMMECR1,TSC22D1,1,train
ANKRD11,FTH1,1,train
ANKRD11,FTL,1,train
ANKRD11,GYPA,0,train
ANKRD11,HBG2,1,train
ANKRD11,RPLP1,1,train
ANKRD11,RPS12,1,train
ANKRD11,RPS19,1,train
ANKRD11,RTN4,1,train
ANKRD17,EIF3G,1,train
ANKRD17,EIF4G2,0,train
ANKRD17,FTL,1,train
ANKRD17,MS4A3,1,train
ANKRD17,MT-ND6,0,train
ANKRD17,NPM1,0,train
ANKRD17,ODC1,0,train
ANKRD17,PPIA,0,train
ANKRD17,RAN,0,train
ANKRD17,RPL36A,1,train
ANKRD17,SNRPD1,0,train
ANKRD17,SNRPG,0,train
ANKRD17,TKT,0,train
ANKRD17,VDAC1,0,train
ANKRD39,ARF4,1,train
ANKRD39,CD164,1,train
ANKRD39,CD46,1,train
ANKRD39,CD55,1,train
ANKRD39,CD63,1,train
ANKRD39,FTH1,1,train
ANKRD39,GPN3,1,train
ANKRD39,GSTP1,1,train
ANKRD39,HMGN2,0,train
ANKRD39,HNRNPR,0,train
ANKRD39,ITM2B,1,train
ANKRD39,MAPK1,1,train
ANKRD39,NPM1,0,train
ANKRD39,PDCD6,0,train
ANKRD39,PYURF,0,train
ANKRD39,RPL41,0,train
ANKRD39,SNRPG,0,train
ANKRD39,SRP9,0,train
ANP32B,BRWD3,0,train
ANP32B,FTL,0,train
ANP32B,NPM1,0,train
ANP32B,TNNT1,0,train
ANP32B,VIM,1,train
AP2A1,EEF1A1,0,train
AP2A1,EEF1B2,0,train
AP2A1,RPL10,0,train
AP2A1,RPL12,0,train
AP2A1,RPL13A,0,train
AP2A1,RPL14,0,train
AP2A1,RPL23,0,train
AP2A1,RPL28,0,train
AP2A1,RPS11,0,train
AP2A1,RPS12,0,train
AP2A1,RPS27,0,train
AP2A1,RPS28,0,train
AP2A1,SLC25A6,0,train
AP2S1,BZW1,0,train
AP2S1,FADS1,1,train
AP2S1,FTL,0,train
AP2S1,MYL6,1,train
AP2S1,NPM1,0,train
AP2S1,PRDX1,0,train
AP2S1,SET,0,train
AP2S1,TFRC,1,train
AP2S1,TSC22D1,1,train
AP2S1,TUBA1A,1,train
AP2S1,TUBB2B,1,train
AP3M2,FAM178B,0,train
AP3M2,NPM1,0,train
AP3M2,RPS2,0,train
AP3M2,ZNF431,0,train
AP3S1,MT-ND1,1,train
AP3S1,MT-ND2,1,train
AP3S1,PTPN7,0,train
AP3S1,SPN,0,train
AP4S1,EPCAM,0,train
AP4S1,MDK,0,train
AP4S1,STRN3,0,train
ARGLU1,CCT4,1,train
ARGLU1,CHI3L2,1,train
ARGLU1,EEF1A1,1,train
ARGLU1,EEF1G,1,train
ARGLU1,GYPB,1,train
ARGLU1,MS4A3,1,train
ARGLU1,RPL12,1,train
ARGLU1,RPL17,1,train
ARGLU1,RPL5,1,train
ARGLU1,RPL7A,1,train
ARGLU1,RPLP0,1,train
ARGLU1,RPS4X,1,train
ARGLU1,RPS7,1,train
ARGLU1,SOD1,1,train
ARGLU1,TRIB2,1,train
ARHGAP6,ATP5MC3,0,train
ARHGAP6,BLVRB,1,train
ARHGAP6,CPVL,1,train
ARHGAP6,FAM178B,1,train
ARHGAP6,FTL,1,train
ARHGAP6,HBG2,1,train
ARHGAP6,HBZ,1,train
ARHGAP6,HIST1H1C,1,train
ARHGAP6,MDK,1,train
ARHGAP6,MS4A3,1,train
ARHGAP6,PRAME,0,train
ARHGAP6,SLC25A37,1,train
ARHGAP6,UCA1,1,train
ARID1A,CTCFL,1,train
ARID1A,MRPS15,1,train
ARID1A,MT-CYB,1,train
ARID1A,MT-ND1,1,train
ARID1A,MT-ND2,1,train
ARID2,ATP5IF1,0,train
ARID2,ECI1,1,train
ARID2,GSTP1,1,train
ARID2,HBZ,1,train
ARID2,MT-ND2,1,train
ARID2,PRKAR2B,1,train
ARID2,TMSB10,0,train
ARID5B,EEF1G,0,train
ARID5B,GYPB,1,train
ARID5B,RPL12,0,train
ARID5B,RPL18,0,train
ARID5B,RPL39,0,train
ARID5B,RPL41,0,train
ARID5B,RPL5,0,train
ARID5B,RPL6,0,train
ARID5B,RPL7A,0,train
ARID5B,RPL8,0,train
ARID5B,RPS2,0,train
ARID5B,RPS4X,0,train
ARID5B,RPS8,0,train
ARIH1,CCT5,0,train
ARIH1,EIF5A,0,train
ARIH1,FKBP3,0,train
ARIH1,HSPE1,0,train
ARIH1,NPM1,0,train
ARIH1,PRDX1,0,train
ARIH1,RPS2,0,train
ARIH1,TIMP1,1,train
ARL6IP6,EEF1A1,0,train
ARL6IP6,HMGA1,0,train
ARL6IP6,RPL10,0,train
ARL6IP6,RPL12,0,train
ARL6IP6,RPL13A,0,train
ARL6IP6,RPL17,0,train
ARL6IP6,RPL19,0,train
ARL6IP6,RPL28,0,train
ARL6IP6,RPL34,0,train
ARL6IP6,RPL7A,0,train
ARL6IP6,RPLP1,0,train
ARL6IP6,RPS12,0,train
ARL6IP6,RPS2,0,train
ARL6IP6,SLC25A6,0,train
ARPC1B,BLVRB,1,train
ARPC1B,CPXM1,1,train
ARPC1B,FAM178B,1,train
ARPC1B,FTL,1,train
ARPC1B,GSTO1,1,train
ARPC1B,HBG2,1,train
ARPC1B,HBZ,1,train
ARPC1B,HIST1H1C,1,train
ARPC1B,IFITM2,1,train
ARPC1B,LGALS1,1,train
ARPC1B,MDK,1,train
ARPC1B,MS4A3,1,train
ARPC1B,MT-CYB,1,train
ARPC1B,SLC25A37,1,train
ARPC1B,TMEM14B,1,train
ARPC1B,UCA1,1,train
ARPC4,BTG1,0,train
ARPC4,CHI3L2,1,train
ARPC4,FTL,0,train
ARPC4,PAPSS1,0,train
ARPC4,PLA2G12A,0,train
ARPC4,RPL26,0,train
ARPC4,RPL8,0,train
ARPC4,RPL9,0,train
ARPC4,RPS2,0,train
ARPC4,TADA3,0,train
ARPC4,TTLL3,0,train
ARPC4,TXN,0,train
ARRB2,EEF1A1,0,train
ARRB2,EEF1B2,0,train
ARRB2,NPM1,0,train
ARRB2,RPL10,0,train
ARRB2,RPL14,0,train
ARRB2,RPL18A,0,train
ARRB2,RPL23,0,train
ARRB2,RPL26,0,train
ARRB2,RPL34,0,train
ARRB2,RPL7A,0,train
ARRB2,RPS14,0,train
ARRB2,RPS24,0,train
ARRB2,RPS3A,0,train
ASB6,ACTG1,0,train
ASB6,ARPC4,0,train
ASB6,CENPW,0,train
ASB6,CIRBP,0,train
ASB6,CSTF3,0,train
ASB6,GYPA,1,train
ASB6,HNRNPA3,0,train
ASB6,MT-ND6,1,train
ASB6,NDUFS5,0,train
ASB6,PHF19,0,train
ASB6,RPL32,1,train
ASB6,RPS15,1,train
ASB6,SSBP1,0,train
ASB6,TMEM14B,0,train
ASB6,UQCRQ,0,train
ASCC3,APOE,0,train
ASCC3,BSG,0,train
ASCC3,CANX,0,train
ASCC3,GAPDH,0,train
ASCC3,GSTP1,0,train
ASCC3,H3F3A,0,train
ASCC3,HERPUD1,1,train
ASCC3,NDUFS5,0,train
ASCC3,PRDX1,0,train
ASCC3,RPL13A,1,train
ASCC3,RPN2,0,train
ASCC3,RPS19,1,train
ASCC3,SPCS2,1,train
ASCC3,SSR3,1,train
ASCC3,TFRC,0,train
ASH2L,APOE,0,train
ASH2L,GSTP1,0,train
ASH2L,MARCKSL1,0,train
ASH2L,MYL4,0,train
ASH2L,STAR,1,train
ASPH,CNIH4,0,train
ASPH,COMMD7,0,train
ASPH,EEF1A1,0,train
ASPH,NR2F2,1,train
ASPH,PYCARD,0,train
ASPH,RPS4X,0,train
ATAD3A,MT-CO1,0,train
ATAD3A,MT-CYB,0,train
ATAD3A,MT-ND1,0,train
ATAD3A,PRDX1,0,train
ATAD5,BLVRB,1,train
ATAD5,FTL,1,train
ATAD5,HBG2,1,train
ATAD5,ID1,1,train
ATAD5,MS4A3,1,train
ATAD5,MT-CO1,0,train
ATAD5,MT-ND2,1,train
ATAD5,MT-ND6,1,train
ATAD5,NME4,1,train
ATAD5,RPS20,1,train
ATAD5,RPS5,1,train
ATAD5,STMN1,1,train
ATF4,GSTP1,1,train
ATF4,RPLP0,1,train
ATF4,RPLP1,1,train
ATF7IP2,DHRS4L2,1,train
ATF7IP2,HOXB9,0,train
ATF7IP2,MAGEA6,0,train
ATF7IP2,MS4A3,1,train
ATF7IP2,MS4A4A,1,train
ATF7IP2,MT-CO1,1,train
ATF7IP2,SEC62,0,train
ATIC,BLVRB,1,train
ATIC,CYCS,0,train
ATIC,EIF4A2,1,train
ATIC,GAPDH,1,train
ATIC,GSTP1,1,train
ATIC,HIST3H2A,1,train
ATIC,HSPA8,1,train
ATIC,IMPDH2,1,train
ATIC,MT-CYB,0,train
ATIC,MT-ND1,0,train
ATIC,MT-ND2,0,train
ATIC,MT-ND4L,0,train
ATIC,MT-ND5,0,train
ATIC,PRDX1,0,train
ATIC,TPI1,0,train
ATIC,YBX1,0,train
ATP11B,EEF1A1,1,train
ATP11B,HSD17B10,0,train
ATP11B,MT-ATP8,1,train
ATP11B,MT-CYB,0,train
ATP11B,MT-ND2,1,train
ATP11B,MT-ND4L,1,train
ATP11B,NDUFB10,0,train
ATP11B,RPL19,1,train
ATP11B,RPL37A,1,train
ATP11B,RPL9,1,train
ATP11B,RPS12,1,train
ATP11B,RPS27,1,train
ATP11B,RPS3A,1,train
ATP11B,RPS7,1,train
ATP11B,RPS8,1,train
ATP1A1,BNIP3L,1,train
ATP1A1,BTG1,1,train
ATP1A1,CD63,1,train
ATP1A1,DHRS4L2,1,train
ATP1A1,FAM83A,1,train
ATP1A1,FTH1,1,train
ATP1A1,GSTP1,1,train
ATP1A1,HIST1H1C,1,train
ATP1A1,LAPTM4B,1,train
ATP1A1,RPL21,1,train
ATP1A1,RPS16,1,train
ATP1A1,SLC39A8,1,train
ATP1A1,SRP9,1,train
ATP1A1,STMN1,1,train
ATP2C1,CHI3L2,1,train
ATP2C1,CTCFL,0,train
ATP2C1,GALM,0,train
ATP2C1,MDK,1,train
ATP2C1,MGST1,0,train
ATP2C1,MS4A3,1,train
ATP5F1A,CYCS,0,train
ATP5F1A,EEF1A1,1,train
ATP5F1A,HIST1H1C,0,train
ATP5F1A,MRPS15,0,train
ATP5F1A,MT-CO1,1,train
ATP5F1A,RPL18A,1,train
ATP5F1A,RPL19,1,train
ATP5F1A,RPL37A,1,train
ATP5F1A,RPLP1,1,train
ATP5F1A,RPS27,1,train
ATP5F1A,RPS3A,1,train
ATP5F1A,YBX1,0,train
ATP5F1B,EEF1A1,1,train
ATP5F1B,HIST1H1C,0,train
ATP5F1B,HSP90AA1,0,train
ATP5F1B,PRDX1,0,train
ATP5F1B,RPL26,1,train
ATP5F1B,RPLP1,1,train
ATP5F1B,RPS14,1,train
ATP5F1B,RPS15A,1,train
ATP5F1B,RPS27,1,train
ATP5F1B,RPS3A,1,train
ATP5F1B,RPS8,1,train
ATP5F1B,TCP1,0,train
ATP5F1B,YBX1,0,train
ATP5F1C,DDIT4,1,train
ATP5F1C,EEF1A1,1,train
ATP5F1C,HIST1H1C,0,train
ATP5F1C,IGFBP2,1,train
ATP5F1C,MT-CO1,1,train
ATP5F1C,RPL18,1,train
ATP5F1C,RPL26,1,train
ATP5F1C,RPL9,1,train
ATP5F1C,RPS14,1,train
ATP5F1C,RPS19,1,train
ATP5F1C,RPS27,1,train
ATP5F1C,RPS3A,1,train
ATP5F1C,RPS4X,1,train
ATP5F1C,YBX1,0,train
ATP5MD,EEF1A1,0,train
ATP5MD,MT-CO1,1,train
ATP5MD,RPL13A,0,train
ATP5MD,RPL17,0,train
ATP5MD,RPL18A,0,train
ATP5MD,RPL28,0,train
ATP5MD,RPS13,0,train
ATP5MD,RPS28,0,train
ATP5MD,RPS8,0,train
ATP5MD,SLC25A6,0,train
ATP5ME,ATP5MC3,0,train
ATP5ME,EEF1A1,1,train
ATP5ME,HIST1H1C,0,train
ATP5ME,MDK,1,train
ATP5ME,MT-ND2,0,train
ATP5ME,RPL36A,1,train
ATP5ME,RPL7A,1,train
ATP5ME,RPS14,1,train
ATP5ME,RPS27,1,train
ATP5ME,RPS4X,1,train
ATP5ME,YBX1,0,train
ATP5MF,APOE,0,train
ATP5MF,CLIC1,1,train
ATP5MF,COMT,1,train
ATP5MF,EEF1A1,1,train
ATP5MF,HIST1H1C,0,train
ATP5MF,HNRNPC,0,train
ATP5MF,MDK,1,train
ATP5MF,MT-CO1,1,train
ATP5MF,MT-CYB,1,train
ATP5MF,PRDX1,0,train
ATP5MF,RPS16,1,train
ATP5MF,RPS27,1,train
ATP5MF,RPS3A,1,train
ATP5MF,WARS,1,train
ATP5MF,YBX1,0,train
ATP5MG,CKB,0,train
ATP5MG,DDOST,1,train
ATP5MG,EEF1A1,1,train
ATP5MG,EIF5A,0,train
ATP5MG,FTL,0,train
ATP5MG,GSTP1,0,train
ATP5MG,HIST1H1C,0,train
ATP5MG,PRDX1,0,train
ATP5MG,RPL13A,1,train
ATP5MG,RPS14,1,train
ATP5MG,RPS27,1,train
ATP5MG,RPS8,1,train
ATP5MG,TTF2,0,train
ATP5MPL,EEF1A1,1,train
ATP5MPL,HIST1H1C,0,train
ATP5MPL,MDK,1,train
ATP5MPL,MT-CO1,1,train
ATP5MPL,RACK1,1,train
ATP5MPL,RPL12,1,train
ATP5MPL,RPL26,1,train
ATP5MPL,RPL5,1,train
ATP5MPL,RPS14,1,train
ATP5MPL,RPS15A,1,train
ATP5MPL,RPS27,1,train
ATP5MPL,RPS27A,1,train
ATP5MPL,RPS3A,1,train
ATP5PB,HIST1H1C,0,train
ATP5PB,MT-CYB,1,train
ATP5PB,RACK1,1,train
ATP5PB,RPL26,1,train
ATP5PB,RPL37A,1,train
ATP5PB,RPS24,1,train
ATP5PB,RPS27,1,train
ATP5PB,RPS3A,1,train
ATP5PB,RPS8,1,train
ATP5PB,YBX1,0,train
ATP5PD,APOE,0,train
ATP5PD,CCPG1,1,train
ATP5PD,EEF1A1,1,train
ATP5PD,HBG2,0,train
ATP5PD,HIST1H1C,0,train
ATP5PD,IGFBP2,1,train
ATP5PD,MDK,1,train
ATP5PD,MT-ND2,0,train
ATP5PD,RPS14,1,train
ATP5PD,RPS27,1,train
ATP5PD,RPS8,1,train
ATP5PD,WARS,1,train
ATP5PD,YBX1,0,train
ATP5PF,C9orf16,0,train
ATP5PF,COMT,0,train
ATP5PF,IFITM2,0,train
ATP5PF,RPS16,1,train
ATP5PF,RPS4X,0,train
ATP5PF,TXNDC12,0,train
ATP5PO,APOE,0,train
ATP5PO,EEF1A1,1,train
ATP5PO,HIST1H1C,0,train
ATP5PO,MDK,1,train
ATP5PO,MT-CO1,1,train
ATP5PO,MT-CYB,1,train
ATP5PO,MT-ND6,0,train
ATP5PO,RPL19,1,train
ATP5PO,RPL9,1,train
ATP5PO,RPS3A,1,train
ATP5PO,RPS8,1,train
ATP5PO,YBX1,0,train
ATP6AP1,ACAT2,1,train
ATP6AP1,CACYBP,0,train
ATP6AP1,CYP51A1,1,train
ATP6AP1,FADS1,1,train
ATP6AP1,FDFT1,1,train
ATP6AP1,FDPS,1,train
ATP6AP1,HMGCS1,1,train
ATP6AP1,IDI1,1,train
ATP6AP1,PRDX1,0,train
ATP6AP1,SCD,1,train
ATP6AP1,TFRC,1,train
ATP6AP1,TUBA1A,1,train
ATP6V1A,ACAT2,1,train
ATP6V1A,FADS1,1,train
ATP6V1A,GPATCH4,0,train
ATP6V1A,HMGCS1,1,train
ATP6V1A,HSPA8,0,train
ATP6V1A,HSPE1,0,train
ATP6V1A,MVD,1,train
ATP6V1A,PRDX1,0,train
ATP6V1A,TFRC,1,train
ATP6V1A,TUBA1A,1,train
ATR,BAZ1A,0,train
ATR,CEP170,0,train
ATR,GLRX3,0,train
ATR,HSPE1,0,train
ATR,JUN,1,train
ATR,MRPL36,0,train
ATR,MTDH,0,train
ATR,POLR3K,0,train
ATR,POP7,0,train
ATR,RABL6,0,train
ATR,RPS19,1,train
ATR,ZMYM4,0,train
ATR,ZMYND8,0,train
ATRIP,ATAD2,0,train
ATRIP,DDB1,0,train
ATRIP,EEF1A1,1,train
ATRIP,MRPL13,0,train
ATRIP,MYH10,0,train
ATRIP,PDCD6,0,train
ATRIP,RPL10,1,train
ATRIP,RPL12,1,train
ATRIP,RPL18,1,train
ATRIP,RPL18A,1,train
ATRIP,RPL28,1,train
ATRIP,RPL7A,1,train
ATRIP,RPLP2,1,train
ATRIP,RPS27,1,train
ATRIP,RPS4X,1,train
ATRX,MRPL16,1,train
ATRX,MS4A3,1,train
ATRX,MS4A4A,1,train
ATRX,SPATC1L,0,train
ATRX,TFPI,1,train
ATXN10,AUP1,1,train
ATXN10,EEF1A1,0,train
ATXN10,FTH1,1,train
ATXN10,MYL6,1,train
ATXN10,RAB11FIP1,1,train
ATXN10,RPL13A,0,train
ATXN10,RPL14,0,train
ATXN10,RPL17,0,train
ATXN10,RPL18,0,train
ATXN10,RPL34,0,train
ATXN10,RPS15,0,train
ATXN10,RPS15A,0,train
ATXN1L,BLVRB,1,train
ATXN1L,CCT5,0,train
ATXN1L,H2AFZ,0,train
ATXN1L,HBG2,1,train
ATXN1L,HBZ,1,train
ATXN1L,MDK,1,train
ATXN1L,NOL7,0,train
ATXN1L,SET,0,train
ATXN1L,SSR4,1,train
BAG6,CDV3,0,train
BAG6,DBI,0,train
BAG6,DEGS1,0,train
BAG6,GSTP1,1,train
BAG6,GYPC,0,train
BAG6,HBZ,1,train
BAG6,HSDL2,0,train
BAG6,HSP90AB1,1,train
BAG6,HSPA8,1,train
BAG6,IER2,0,train
BAG6,NDUFB8,0,train
BAG6,NUB1,0,train
BAG6,RPL32,0,train
BAG6,RPS28,0,train
BAG6,SNHG32,1,train
