pert,gene,label,split
AAR2,MYRF,0,train
AAR2,NISCH,0,train
AAR2,NUMB,0,train
AAR2,NUP35,0,train
AAR2,OFD1,0,train
AAR2,PIP5K1A,0,train
AAR2,POLR1C,0,train
AAR2,PPDPF,0,train
AAR2,PPP1R3E,0,train
AAR2,PRDX2,0,train
AAR2,PSEN1,0,train
AAR2,PSMD6,0,train
AAR2,RAD17,0,train
AAR2,RAD54L2,0,train
AAR2,ROCK2,0,train
AAR2,RPL10,1,train
AAR2,RPL13A,1,train
AAR2,RPL23,1,train
AAR2,RPL7A,1,train
AAR2,RPLP1,1,train
AAR2,RPS11,1,train
AAR2,RPS24,1,train
AAR2,RPS28,1,train
AAR2,RPS29,1,train
AAR2,RPS4X,1,train
AAR2,RPS8,1,train
AAR2,RTN2,0,train
AAR2,SDAD1,0,train
AAR2,SF1,0,train
AAR2,SH2B1,0,train
AAR2,SLC2A1,0,train
AAR2,SMAD2,0,train
AAR2,SOD2,0,train
AAR2,SP100,0,train
AAR2,SPPL2A,0,train
AAR2,STARD3,0,train
AAR2,TAF5,0,train
AAR2,TEFM,0,train
AAR2,THOC6,0,train
AAR2,TTK,0,train
AAR2,TWISTNB,0,train
AAR2,UBE2N,0,train
AAR2,VSIG10,0,train
AAR2,WARS,0,train
AAR2,WRN,0,train
AAR2,YBEY,0,train
AAR2,ZBTB40,0,train
AAR2,ZUP1,0,train
AARS,ABI1,0,train
AARS,ANAPC4,0,train
AARS,ANXA2,0,train
AARS,ARHGAP6,0,train
AARS,ARL4A,0,train
AARS,ATF2,0,train
AARS,ATF5,1,train
AARS,BLVRB,0,train
AARS,BTBD2,0,train
AARS,CCPG1,1,train
AARS,CD59,0,train
AARS,CD63,1,train
AARS,CDK9,0,train
AARS,CHD6,0,train
AARS,CLASP2,0,train
AARS,CLP1,0,train
AARS,DCAF6,0,train
AARS,DDIT4,1,train
AARS,DHX37,0,train
AARS,DNM1L,0,train
AARS,EDC4,0,train
AARS,EIF3J,0,train
AARS,EPC1,0,train
AARS,ERC1,0,train
AARS,EZH1,0,train
AARS,FMNL1,0,train
AARS,FOXO3,0,train
AARS,FTH1,1,train
AARS,GNPDA2,0,train
AARS,GTF2F1,0,train
AARS,HERPUD1,1,train
AARS,HNRNPM,0,train
AARS,HPS3,0,train
AARS,HSPA1B,0,train
AARS,HSPA4L,0,train
AARS,IGF2R,0,train
AARS,KIAA0355,0,train
AARS,KLHDC10,0,train
AARS,KLHL23,0,train
AARS,LARP4B,0,train
AARS,MAK16,0,train
AARS,MAP4K3,0,train
AARS,ME1,0,train
AARS,MRTFA,0,train
AARS,MRTFB,0,train
AARS,MTDH,0,train
AARS,NMT1,0,train
AARS,NOL9,0,train
AARS,NUP88,0,train
AARS,NUTF2,0,train
AARS,ODR4,0,train
AARS,OGA,0,train
AARS,OSTF1,0,train
AARS,PIGH,0,train
AARS,PLRG1,0,train
AARS,POLR2K,0,train
AARS,PRKAG1,0,train
AARS,PSRC1,0,train
AARS,RABGGTA,0,train
AARS,RPL36A,1,train
AARS,RPLP1,1,train
AARS,RPS19,0,train
AARS,RPS27,1,train
AARS,RPS3A,1,train
AARS,SAP18,0,train
AARS,SLC25A24,0,train
AARS,SLC3A2,1,train
AARS,SMARCC2,0,train
AARS,SNAPC5,0,train
AARS,SPAST,0,train
AARS,SSBP1,0,train
AARS,SSBP2,0,train
AARS,STX5,0,train
AARS,STXBP3,0,train
AARS,SYS1,0,train
AARS,TCEA1,1,train
AARS,TCF19,0,train
AARS,TET2,0,train
AARS,TOP3A,0,train
AARS,TRIB3,1,train
AARS,TRIM25,0,train
AARS,VASP,0,train
AARS,WARS,1,train
AARS,ZCRB1,0,train
AARS,ZNF429,0,train
AATF,ABCF1,0,train
AATF,ACSL3,0,train
AATF,AGO2,0,train
AATF,AKAP8L,1,train
AATF,ANKLE2,0,train
AATF,ARL11,0,train
AATF,ATM,0,train
AATF,ATP5IF1,1,train
AATF,B3GALNT2,0,train
AATF,BCCIP,0,train
AATF,BOD1L1,0,train
AATF,BRCA1,0,train
AATF,BTG1,1,train
AATF,C17orf58,0,train
AATF,CAB39,1,train
AATF,CACUL1,0,train
AATF,CCDC92,0,train
AATF,CD63,1,train
AATF,CDC37,0,train
AATF,CHCHD2,0,train
AATF,CRIM1,0,train
AATF,CTSB,0,train
AATF,CYP51A1,0,train
AATF,DBN1,0,train
AATF,DEF6,0,train
AATF,EID1,0,train
AATF,EIF5,1,train
AATF,ERCC2,0,train
AATF,ERVK3-1,1,train
AATF,EXOC2,0,train
AATF,FAM168B,0,train
AATF,FEN1,0,train
AATF,FNIP2,0,train
AATF,GPBP1,0,train
AATF,GRN,0,train
AATF,GUK1,1,train
AATF,HAUS8,0,train
AATF,HDGF,0,train
AATF,HIST1H2BN,0,train
AATF,HMGN3,0,train
AATF,HTATIP2,0,train
AATF,ING1,0,train
AATF,KAT8,0,train
AATF,KCTD13,0,train
AATF,KIF21A,0,train
AATF,KNL1,0,train
AATF,LIN28B,0,train
AATF,MAD2L2,1,train
AATF,MAPK1,1,train
AATF,MED10,1,train
AATF,MLLT11,0,train
AATF,MPC2,0,train
AATF,MXD1,0,train
AATF,NAPEPLD,0,train
AATF,NCBP2,0,train
AATF,NDC1,0,train
AATF,NISCH,0,train
AATF,OXSM,0,train
AATF,PDCD5,1,train
AATF,PIGM,0,train
AATF,PIM2,0,train
AATF,POGLUT3,0,train
AATF,PPA2,0,train
AATF,PPP1R11,0,train
AATF,PRPS2,0,train
AATF,PTBP1,0,train
AATF,QSER1,0,train
AATF,RBM8A,1,train
AATF,RNF13,0,train
AATF,RPP25,0,train
AATF,RPRD1B,0,train
AATF,SAPCD2,0,train
AATF,SCYL3,0,train
AATF,SECISBP2L,0,train
AATF,SERINC3,0,train
AATF,SETD7,0,train
AATF,SFI1,0,train
AATF,SFT2D3,0,train
AATF,SHQ1,0,train
AATF,SNRPA,0,train
AATF,STAT5A,0,train
AATF,STX5,0,train
AATF,TEFM,0,train
AATF,THAP6,0,train
AATF,UBC,1,train
AATF,USP20,0,train
AATF,VIM,0,train
AATF,VPS25,0,train
AATF,WDR48,0,train
AATF,YBX1,1,train
AATF,YOD1,0,train
AATF,ZDHHC6,0,train
AATF,ZFYVE16,0,train
AATF,ZNF736,0,train
ABCB10,ABI2,0,train
ABCB10,ALS2,0,train
ABCB10,ANKS1A,0,train
ABCB10,ANXA6,0,train
ABCB10,APOE,1,train
ABCB10,BLCAP,0,train
ABCB10,CAMSAP2,0,train
ABCB10,CAPRIN1,0,train
ABCB10,CARHSP1,0,train
ABCB10,CCDC112,0,train
ABCB10,CCNJ,0,train
ABCB10,CDK4,0,train
ABCB10,CDKN3,0,train
ABCB10,CEBPZ,0,train
ABCB10,CFAP97,0,train
ABCB10,CINP,0,train
ABCB10,CLSPN,0,train
ABCB10,COQ10B,0,train
ABCB10,DCTN4,0,train
ABCB10,DIMT1,0,train
ABCB10,DLX4,0,train
ABCB10,EHBP1L1,0,train
ABCB10,EIF4ENIF1,0,train
ABCB10,ELK4,0,train
ABCB10,ENO1,1,train
ABCB10,FEZ1,0,train
ABCB10,FGD6,0,train
ABCB10,FGFRL1,0,train
ABCB10,FKBP14,0,train
ABCB10,FLVCR1,0,train
ABCB10,FRA10AC1,0,train
ABCB10,GTF2I,0,train
ABCB10,GUCD1,0,train
ABCB10,H1FX,0,train
ABCB10,HBG2,1,train
ABCB10,HELLS,0,train
ABCB10,HIST1H1E,0,train
ABCB10,HP1BP3,0,train
ABCB10,HSD17B12,0,train
ABCB10,IKZF3,0,train
ABCB10,IQCB1,0,train
ABCB10,KIAA1522,0,train
ABCB10,KLF13,0,train
ABCB10,KPNA4,0,train
ABCB10,LIN28B,0,train
ABCB10,MAP3K8,0,train
ABCB10,METTL6,0,train
ABCB10,MEX3B,0,train
ABCB10,MIR17HG,0,train
ABCB10,MT-CYB,1,train
ABCB10,MT-ND1,1,train
ABCB10,MT-ND2,1,train
ABCB10,NBEAL1,0,train
ABCB10,NOL9,0,train
ABCB10,OSTF1,0,train
ABCB10,PCGF5,0,train
ABCB10,PDCD11,0,train
ABCB10,PET117,0,train
ABCB10,PIP5K1C,0,train
ABCB10,PRPS2,0,train
ABCB10,RAB11FIP1,0,train
ABCB10,RABGAP1L,0,train
ABCB10,RCOR3,0,train
ABCB10,REST,0,train
ABCB10,RNF44,0,train
ABCB10,RPL23,0,train
ABCB10,RPP40,0,train
ABCB10,SF3A1,0,train
ABCB10,SF3A2,0,train
ABCB10,SLC35G2,0,train
ABCB10,SMIM20,0,train
ABCB10,SRSF1,0,train
ABCB10,TGFBR3,0,train
ABCB10,THAP11,0,train
ABCB10,TM9SF2,0,train
ABCB10,TMEM159,0,train
ABCB10,TMEM41B,0,train
ABCB10,TNIP1,0,train
ABCB10,TRIM52,0,train
ABCB10,USP4,0,train
ABCB10,WDR20,0,train
ABCB10,WDR83OS,0,train
ABCB10,ZNF622,0,train
ABCB7,ABRAXAS2,0,train
ABCB7,ACVR2B,0,train
ABCB7,AGO4,0,train
ABCB7,ALKBH2,0,train
ABCB7,ARIH1,0,train
ABCB7,ASH2L,0,train
ABCB7,ATF6B,0,train
ABCB7,ATP5MC3,1,train
ABCB7,ATRX,0,train
ABCB7,BSG,0,train
ABCB7,C11orf74,0,train
ABCB7,C12orf4,0,train
ABCB7,C1D,0,train
ABCB7,CAAP1,0,train
ABCB7,CAST,0,train
ABCB7,CCDC28A,0,train
ABCB7,CCNJ,0,train
ABCB7,CDS2,0,train
ABCB7,CDYL,0,train
ABCB7,CHTOP,0,train
ABCB7,CLCN6,0,train
ABCB7,DCLRE1A,0,train
ABCB7,DHCR7,0,train
ABCB7,EFL1,0,train
ABCB7,FAM117A,0,train
ABCB7,FASTKD1,0,train
ABCB7,FASTKD2,0,train
ABCB7,GATD1,0,train
ABCB7,GJC1,0,train
ABCB7,MED1,0,train
ABCB7,MED10,0,train
ABCB7,MED30,0,train
ABCB7,MOB3A,0,train
ABCB7,MT-ND5,1,train
ABCB7,MT-ND6,1,train
ABCB7,MTMR6,0,train
ABCB7,MTRNR2L8,1,train
ABCB7,MYO18A,0,train
ABCB7,NCAPH2,0,train
ABCB7,NDC80,0,train
ABCB7,NDUFAF2,0,train
ABCB7,NFKB1,0,train
ABCB7,NTRK1,0,train
ABCB7,PDAP1,0,train
ABCB7,PDPR,0,train
ABCB7,PLS1,0,train
ABCB7,POLR3C,0,train
ABCB7,PRDX1,1,train
ABCB7,PRPSAP2,0,train
ABCB7,PRRC1,0,train
ABCB7,PSMA6,0,train
ABCB7,RAB27A,0,train
ABCB7,RAB29,0,train
ABCB7,RAB6A,0,train
ABCB7,RCOR1,0,train
ABCB7,RHBDD1,0,train
ABCB7,RPL30,0,train
ABCB7,RPL32,0,train
ABCB7,RPS28,0,train
ABCB7,RPS3A,0,train
ABCB7,RPUSD4,0,train
ABCB7,SH3BP2,0,train
ABCB7,SH3BP5,0,train
ABCB7,SLC25A33,0,train
ABCB7,SLC31A1,0,train
ABCB7,SMARCA2,0,train
ABCB7,SNRNP70,0,train
ABCB7,SON,0,train
ABCB7,SSB,0,train
ABCB7,SUPT3H,0,train
ABCB7,SUSD1,0,train
ABCB7,TFRC,1,train
ABCB7,TMEM50A,0,train
ABCB7,TRIM41,0,train
ABCB7,TSR2,0,train
ABCB7,TUBB,0,train
ABCB7,USF2,0,train
ABCB7,VAMP2,0,train
ABCB7,YES1,0,train
ABCB7,ZNF138,0,train
ABCB7,ZNRD1,0,train
ABT1,AHI1,0,train
ABT1,ALG13,0,train
ABT1,APOE,0,train
ABT1,ARID4B,0,train
ABT1,ASRGL1,0,train
ABT1,ATP5IF1,1,train
ABT1,BAZ1B,1,train
ABT1,BMS1,0,train
ABT1,BRD2,0,train
ABT1,C5orf30,0,train
ABT1,CCDC92,0,train
ABT1,CHAF1A,0,train
ABT1,CHDH,0,train
ABT1,CKLF,0,train
ABT1,CLUAP1,0,train
ABT1,CMTM4,0,train
ABT1,CNTRL,0,train
ABT1,COMMD6,0,train
ABT1,CXXC5,0,train
ABT1,DCTN3,0,train
ABT1,DDIT3,1,train
ABT1,DHRS4L2,0,train
ABT1,EDEM1,0,train
ABT1,EDEM3,0,train
ABT1,EIF3L,1,train
ABT1,EIF5,1,train
ABT1,ELOA,0,train
ABT1,ERMAP,0,train
ABT1,FAM136A,1,train
ABT1,FGF2,0,train
ABT1,FRAT2,0,train
ABT1,GPR107,0,train
ABT1,GRB10,0,train
ABT1,GYPE,0,train
ABT1,HIST1H2BC,0,train
ABT1,IER3,0,train
ABT1,IPO8,0,train
ABT1,KEL,0,train
ABT1,KIF14,0,train
ABT1,LIN7C,0,train
ABT1,LYSMD3,0,train
ABT1,MARK2,0,train
ABT1,MCRS1,0,train
ABT1,MED10,1,train
ABT1,MIGA2,0,train
ABT1,MIS18BP1,0,train
ABT1,MOB4,0,train
ABT1,MPHOSPH9,0,train
ABT1,MRPL36,0,train
ABT1,NAA15,0,train
ABT1,NCAM2,0,train
ABT1,NFS1,0,train
ABT1,NSMCE1,0,train
ABT1,NUDCD2,0,train
ABT1,NUDT12,0,train
ABT1,NUDT6,0,train
ABT1,OSBP,0,train
ABT1,OSBPL6,0,train
ABT1,PARD6B,0,train
ABT1,PDIA4,0,train
ABT1,PHF3,0,train
ABT1,PHYH,0,train
ABT1,PLIN3,0,train
ABT1,PPP1R11,0,train
ABT1,PPP1R18,0,train
ABT1,RASA2,0,train
ABT1,RINT1,0,train
ABT1,RNF168,0,train
ABT1,RPL21,1,train
ABT1,RPL30,1,train
ABT1,RPS19,1,train
ABT1,RPS19BP1,1,train
ABT1,RPS5,1,train
ABT1,RPS7,1,train
ABT1,RRS1,0,train
ABT1,SEC24A,0,train
ABT1,SHOX2,0,train
ABT1,SKIL,0,train
ABT1,SNRNP27,0,train
ABT1,STARD3,0,train
ABT1,TATDN3,0,train
ABT1,TERF2IP,0,train
ABT1,TNPO2,0,train
ABT1,TOGARAM1,0,train
ABT1,TSR2,0,train
ABT1,UBE3D,0,train
ABT1,YBX1,1,train
ABT1,ZBTB37,0,train
ABT1,ZFC3H1,0,train
ABT1,ZMAT2,0,train
ABT1,ZRANB2,0,train
ABT1,ZYG11B,0,train
AC118549.1,ABI2,0,train
AC118549.1,ACTG1,0,train
AC118549.1,AGO4,0,train
AC118549.1,AIDA,0,train
AC118549.1,ANKS3,0,train
AC118549.1,ATP13A2,0,train
AC118549.1,BDP1,0,train
AC118549.1,BLOC1S4,0,train
AC118549.1,BRI3,0,train
AC118549.1,CBLL1,0,train
AC118549.1,CDK11B,0,train
AC118549.1,CDK6,0,train
AC118549.1,COG5,0,train
AC118549.1,CSTF2T,0,train
AC118549.1,DDX50,0,train
AC118549.1,DMTF1,0,train
AC118549.1,E2F5,0,train
AC118549.1,EEF1G,1,train
AC118549.1,EFCAB14,0,train
AC118549.1,ELP6,0,train
AC118549.1,ERCC6L2,0,train
AC118549.1,FBXO5,0,train
AC118549.1,FRG1,0,train
AC118549.1,GAR1,0,train
AC118549.1,GNB2,0,train
AC118549.1,GNPTAB,0,train
AC118549.1,GPKOW,0,train
AC118549.1,ISG15,0,train
AC118549.1,KDM6A,0,train
AC118549.1,KIAA1522,0,train
AC118549.1,LRPAP1,0,train
AC118549.1,MIB1,0,train
AC118549.1,MTR,0,train
AC118549.1,NAGLU,0,train
AC118549.1,NIN,0,train
AC118549.1,ODF2L,0,train
AC118549.1,PCF11,0,train
AC118549.1,PCID2,0,train
AC118549.1,PCM1,0,train
AC118549.1,POR,0,train
AC118549.1,PRR11,0,train
AC118549.1,PTPRG,0,train
AC118549.1,RBM33,0,train
AC118549.1,RITA1,0,train
AC118549.1,RPL12,1,train
AC118549.1,RPL17,1,train
AC118549.1,RPL26,1,train
AC118549.1,RPL27,1,train
AC118549.1,RPL32,1,train
AC118549.1,RPL34,1,train
AC118549.1,RPL36AL,0,train
AC118549.1,RPL41,1,train
AC118549.1,RPL7A,1,train
AC118549.1,RPL8,1,train
AC118549.1,RPL9,1,train
AC118549.1,RPS14,1,train
AC118549.1,RPS2,1,train
AC118549.1,RPS4X,1,train
AC118549.1,RUNDC1,0,train
AC118549.1,SAMM50,0,train
AC118549.1,SERTAD2,0,train
AC118549.1,SH3BP5L,0,train
AC118549.1,SIN3B,0,train
AC118549.1,SLC35E3,0,train
AC118549.1,SMARCC2,0,train
AC118549.1,SNRPE,0,train
AC118549.1,SPICE1,0,train
AC118549.1,SPOP,0,train
AC118549.1,SRP54,0,train
AC118549.1,SUPT3H,0,train
AC118549.1,TACC3,0,train
AC118549.1,TAF1,0,train
AC118549.1,TBC1D15,0,train
AC118549.1,TLCD1,0,train
AC118549.1,TMEM14B,0,train
AC118549.1,TNKS,0,train
AC118549.1,TOX4,0,train
AC118549.1,TRIM33,0,train
AC118549.1,VBP1,0,train
AC118549.1,VRK2,0,train
AC118549.1,XPC,0,train
AC118549.1,ZNF398,0,train
AC118549.1,ZNF621,0,train
AC118549.1,ZNF675,0,train
AC118549.1,ZNF740,0,train
ACD,ANAPC5,0,train
ACD,ARID1B,0,train
ACD,ARID4A,0,train
ACD,ASIC4,0,train
ACD,ATF1,0,train
ACD,AZIN1,0,train
ACD,BRAP,0,train
ACD,BTBD1,0,train
ACD,CALR,0,train
ACD,CCNY,0,train
ACD,CCR10,0,train
ACD,CD9,0,train
ACD,CDC123,0,train
ACD,CDK8,0,train
ACD,CDKN3,0,train
ACD,CFAP97,0,train
ACD,CFL1,0,train
ACD,CREBZF,0,train
ACD,CSTF2T,0,train
ACD,DEPDC1,0,train
ACD,DHRS4,0,train
ACD,EIF2AK1,0,train
ACD,EIF4ENIF1,0,train
ACD,ELK1,0,train
ACD,EXPH5,0,train
ACD,FAIM,0,train
ACD,FAM120AOS,0,train
ACD,FAM178B,0,train
ACD,FBXL3,0,train
ACD,FRA10AC1,0,train
ACD,FTL,0,train
ACD,GON4L,0,train
ACD,HNRNPR,0,train
ACD,HSDL2,0,train
ACD,IARS,0,train
ACD,IPO9,0,train
ACD,LARP4,0,train
ACD,LEMD3,0,train
ACD,MED8,0,train
ACD,MEPCE,0,train
ACD,MRPL32,0,train
ACD,MTDH,0,train
ACD,NCKAP5L,0,train
ACD,NUP160,0,train
ACD,PALM,0,train
ACD,PELP1,0,train
ACD,PRORP,0,train
ACD,RAD9A,0,train
ACD,RBIS,0,train
ACD,RBX1,0,train
ACD,RNF114,0,train
ACD,RNF14,0,train
ACD,SAC3D1,0,train
ACD,SAFB,0,train
ACD,SART3,0,train
ACD,SETX,0,train
ACD,SLC27A2,0,train
ACD,SNRNP25,0,train
ACD,TADA3,0,train
ACD,TFDP2,0,train
ACD,TFRC,0,train
ACD,TKT,0,train
ACD,TMEM128,0,train
ACD,TMX4,0,train
ACD,TSPAN18,0,train
ACD,TXNRD1,0,train
ACD,VAPB,0,train
ACD,VARS2,0,train
ACD,YTHDC1,0,train
ACD,ZNF518A,0,train
ACSL3,ACAT2,1,train
ACSL3,ANKRD52,0,train
ACSL3,ARFGEF2,0,train
ACSL3,ARIH1,0,train
ACSL3,ATAD3A,0,train
ACSL3,ATP6V0A1,1,train
ACSL3,ATXN7L3B,0,train
ACSL3,AUP1,0,train
ACSL3,C11orf74,0,train
ACSL3,CCDC88A,0,train
ACSL3,CCPG1,0,train
ACSL3,CD164,1,train
ACSL3,CDK12,0,train
ACSL3,CEP57,0,train
ACSL3,CLINT1,0,train
ACSL3,CPVL,0,train
ACSL3,CR1L,1,train
ACSL3,DAD1,0,train
ACSL3,DBN1,0,train
ACSL3,DGCR8,0,train
ACSL3,EGFL8,0,train
ACSL3,EIF3H,0,train
ACSL3,EMC10,0,train
ACSL3,ERCC5,0,train
ACSL3,EXOC2,0,train
ACSL3,FADS1,1,train
ACSL3,FAM210B,1,train
ACSL3,FAM241A,0,train
ACSL3,FGFRL1,0,train
ACSL3,FLCN,0,train
ACSL3,GTF2H3,0,train
ACSL3,H2AFX,0,train
ACSL3,HSPE1,1,train
ACSL3,IK,0,train
ACSL3,KRT18,1,train
ACSL3,LMBR1,0,train
ACSL3,MANEAL,0,train
ACSL3,MAP7D1,0,train
ACSL3,MAPK1,1,train
ACSL3,MIB1,0,train
ACSL3,MICU2,0,train
ACSL3,MOB3A,0,train
ACSL3,MRPS21,0,train
ACSL3,MRPS35,0,train
ACSL3,MTMR9,0,train
ACSL3,NPM1,1,train
ACSL3,ORC5,0,train
ACSL3,OTUD5,0,train
ACSL3,PDCD4,0,train
ACSL3,PDIA4,0,train
ACSL3,PIAS4,0,train
ACSL3,PLIN2,0,train
ACSL3,PNO1,0,train
ACSL3,POLR2C,0,train
ACSL3,PPP1R14A,0,train
ACSL3,PPP6C,0,train
ACSL3,PRKRIP1,0,train
ACSL3,PSMC5,0,train
ACSL3,PTPN7,0,train
ACSL3,RAB14,0,train
ACSL3,RAD50,0,train
ACSL3,RARS2,0,train
ACSL3,RELN,0,train
ACSL3,RFK,0,train
ACSL3,RPL21,0,train
ACSL3,RPL37A,0,train
ACSL3,RPS6KB1,0,train
ACSL3,RRBP1,0,train
ACSL3,RRN3,0,train
ACSL3,SBDS,0,train
ACSL3,SCAPER,0,train
ACSL3,SCD,1,train
ACSL3,SKAP2,0,train
ACSL3,SLC2A1,0,train
ACSL3,SNUPN,0,train
ACSL3,SOD2,1,train
ACSL3,SPATA5,0,train
ACSL3,SRP54,0,train
ACSL3,SRP9,1,train
ACSL3,TMEM80,0,train
ACSL3,TNPO2,0,train
ACSL3,TOE1,0,train
ACSL3,UBAP2,0,train
ACSL3,UBXN7,0,train
ACSL3,UCP2,1,train
ACSL3,UPF3A,0,train
ACSL3,VCPIP1,0,train
ACSL3,VIM,1,train
ACSL3,VMA21,1,train
ACSL3,ZDHHC7,0,train
ACSL3,ZFC3H1,0,train
ACSL3,ZNF587B,0,train
ACSL3,ZNF595,1,train
ACSS2,AATF,0,train
ACSS2,ACTR2,0,train
ACSS2,AGAP1,0,train
ACSS2,AGPAT4,0,train
ACSS2,AKR7A2,0,train
ACSS2,ANTXR2,0,train
ACSS2,ANXA5,0,train
ACSS2,AREG,0,train
ACSS2,ARIH1,0,train
ACSS2,ATP13A2,0,train
ACSS2,BCAR1,0,train
ACSS2,BMS1,0,train
ACSS2,BRK1,0,train
ACSS2,BST2,0,train
ACSS2,C1GALT1,0,train
ACSS2,CEBPD,0,train
ACSS2,CEP55,0,train
ACSS2,COL2A1,0,train
ACSS2,COL4A5,0,train
ACSS2,COLGALT1,0,train
ACSS2,COQ5,0,train
ACSS2,COQ8B,0,train
ACSS2,DEF8,0,train
ACSS2,DOHH,0,train
ACSS2,EEF1A1,1,train
ACSS2,EPC1,0,train
ACSS2,FNDC3A,0,train
ACSS2,FUCA2,0,train
ACSS2,GAR1,0,train
ACSS2,GDE1,0,train
ACSS2,GFER,0,train
ACSS2,HAGH,0,train
ACSS2,HBP1,0,train
ACSS2,HEXIM1,0,train
ACSS2,LASP1,0,train
ACSS2,LMF2,0,train
ACSS2,LRRC75A,0,train
ACSS2,LSM3,0,train
ACSS2,MDK,1,train
ACSS2,MIPOL1,0,train
ACSS2,MLLT3,0,train
ACSS2,MRPS15,0,train
ACSS2,MRPS2,0,train
ACSS2,MT-CO1,1,train
ACSS2,MT-CYB,1,train
ACSS2,MT-ND4L,1,train
ACSS2,MT-ND6,1,train
ACSS2,MTRNR2L8,0,train
ACSS2,NCAPD2,0,train
ACSS2,NFYB,0,train
ACSS2,NMD3,0,train
ACSS2,NUP88,0,train
ACSS2,ONECUT2,0,train
ACSS2,PCYT1A,0,train
ACSS2,PEX13,0,train
ACSS2,PLCL2,0,train
ACSS2,PLOD2,0,train
ACSS2,PPAN,0,train
ACSS2,PRKD3,0,train
ACSS2,PUF60,0,train
ACSS2,RAP2B,0,train
ACSS2,RB1CC1,0,train
ACSS2,REXO1,0,train
ACSS2,RNF113A,0,train
