pert,gene,label,split
ATP6V1A,HMGB1,0,train
ATP6V1A,HMGCS1,1,train
ATP6V1A,HSP90AA1,0,train
ATP6V1A,IDI1,1,train
ATP6V1A,JUND,1,train
ATP6V1A,MSMO1,1,train
ATP6V1A,MVD,1,train
ATP6V1A,OPTN,1,train
ATP6V1A,PRDX1,0,train
ATP6V1A,PTMA,0,train
ATP6V1A,SCD,1,train
ATP6V1A,TGFBI,1,train
ATP6V1A,UBC,1,train
ATP6V1B2,AHSG,1,train
ATP6V1B2,ATP5MC1,0,train
ATP6V1B2,C1QBP,0,train
ATP6V1B2,HMGA1,0,train
ATP6V1B2,HMGCS1,1,train
ATP6V1B2,HSPE1,0,train
ATP6V1B2,IDI1,1,train
ATP6V1B2,JUND,1,train
ATP6V1B2,MVD,1,train
ATP6V1B2,NME1,0,train
ATP6V1B2,PRDX1,0,train
ATP6V1B2,PTMA,0,train
ATP6V1B2,RANBP1,0,train
ATP6V1B2,SCD,1,train
ATP6V1B2,SLC38A2,1,train
ATP6V1B2,SRM,0,train
ATP6V1F,AGPAT2,1,train
ATP6V1F,FDPS,1,train
ATP6V1F,GNAS,1,train
ATP6V1F,HMGCS1,1,train
ATP6V1F,HSPE1,0,train
ATP6V1F,IDI1,1,train
ATP6V1F,JUND,1,train
ATP6V1F,LCN15,1,train
ATP6V1F,MSMO1,1,train
ATP6V1F,NPM1,0,train
ATP6V1F,PTMA,0,train
ATP6V1F,SCD,1,train
ATP6V1F,SQLE,1,train
ATP6V1F,TGFBI,1,train
ATP6V1G1,ACTB,0,train
ATP6V1G1,DHCR7,1,train
ATP6V1G1,DSP,1,train
ATP6V1G1,ERRFI1,1,train
ATP6V1G1,FDPS,1,train
ATP6V1G1,GNAS,1,train
ATP6V1G1,HMGCR,1,train
ATP6V1G1,HMGCS1,1,train
ATP6V1G1,HSPE1,0,train
ATP6V1G1,IDI1,1,train
ATP6V1G1,MSMO1,1,train
ATP6V1G1,MVD,1,train
ATP6V1G1,SCD,1,train
ATP6V1G1,SLC38A2,1,train
ATP6V1G1,SQLE,1,train
ATP6V1G1,TM4SF1,1,train
ATP6V1H,C1QBP,0,train
ATP6V1H,DSP,1,train
ATP6V1H,FN1,1,train
ATP6V1H,HMGCS1,1,train
ATP6V1H,HSPE1,0,train
ATP6V1H,JUND,1,train
ATP6V1H,MRPS26,0,train
ATP6V1H,MSMO1,1,train
ATP6V1H,MVD,1,train
ATP6V1H,PTMA,0,train
ATP6V1H,SCD,1,train
ATP6V1H,SLC38A2,1,train
ATP6V1H,SLIRP,0,train
ATP6V1H,SQLE,1,train
ATP6V1H,TGFBI,1,train
ATP6V1H,TM4SF1,1,train
ATR,BLOC1S2,1,train
ATR,CDKN1A,1,train
ATR,DEK,0,train
ATR,FDXR,1,train
ATR,GADD45A,1,train
ATR,H2AFZ,0,train
ATR,MCM3,0,train
ATR,NCL,0,train
ATR,PRKDC,0,train
ATR,RANBP1,0,train
ATR,RPS27L,1,train
ATR,TUBA1B,0,train
ATR,UHRF1,0,train
AURKAIP1,ATP6V0E2,0,train
AURKAIP1,MT-CO1,0,train
AURKAIP1,MT-ND1,1,train
AURKAIP1,RPL10A,0,train
AURKAIP1,RPS6,0,train
AURKAIP1,RPS9,0,train
BAG6,ACBD6,0,train
BAG6,ACTN1,0,train
BAG6,APOH,0,train
BAG6,CDV3,0,train
BAG6,DBI,0,train
BAG6,EIF4E2,0,train
BAG6,ETFB,0,train
BAG6,HIF1AN,0,train
BAG6,HSDL2,0,train
BAG6,MCM3,0,train
BAG6,MRPL57,0,train
BAG6,OLA1,0,train
BAG6,ORM2,1,train
BAG6,RPS27A,1,train
BAG6,SEPHS2,0,train
BAP1,AKR1C1,0,train
BAP1,AMBP,1,train
BAP1,APOE,1,train
BAP1,CISD1,0,train
BAP1,COMT,1,train
BAP1,DTD1,0,train
BAP1,ECH1,1,train
BAP1,FABP5,0,train
BAP1,GNPDA1,0,train
BAP1,HSPE1,0,train
BAP1,NENF,0,train
BAP1,PCBP4,0,train
BAP1,POLE4,0,train
BAP1,RARRES2,0,train
BAP1,SPP1,1,train
BAP1,TMSB10,1,train
BAP1,TUBB3,1,train
BAP1,VTN,1,train
BDP1,BRD4,1,train
BDP1,C20orf204,0,train
BDP1,DBI,0,train
BDP1,FASN,0,train
BDP1,GPX2,0,train
BDP1,MT-CO2,0,train
BDP1,MT-ND1,0,train
BDP1,MT-ND2,0,train
BDP1,MT-ND4,0,train
BDP1,NQO1,0,train
BDP1,RPS2,0,train
BDP1,SNX5,0,train
BET1,COPA,1,train
BET1,GFPT1,1,train
BET1,KRT18,0,train
BET1,KRT19,0,train
BET1,MAGED1,1,train
BET1,NT5DC2,1,train
BET1,PDXDC1,1,train
BET1,PMM2,1,train
BET1,SEC31A,1,train
BET1,SEC61A1,1,train
BMS1,A2M,1,train
BMS1,AMBP,1,train
BMS1,APOE,1,train
BMS1,CST3,1,train
BMS1,FBXO2,1,train
BMS1,FDXR,1,train
BMS1,GPC3,1,train
BMS1,H2AFZ,0,train
BMS1,HNRNPA1,0,train
BMS1,RPL10A,0,train
BMS1,RPL12,0,train
BMS1,RPL26,0,train
BMS1,RPL7A,0,train
BMS1,RPS9,0,train
BMS1,TUBA1B,0,train
BPTF,ANAPC11,1,train
BPTF,APOA2,0,train
BPTF,APOM,0,train
BPTF,AURKA,0,train
BPTF,C17orf49,1,train
BPTF,DDAH2,0,train
BPTF,DPEP1,1,train
BPTF,GAPDH,0,train
BPTF,H1FX,0,train
BPTF,LCN15,0,train
BPTF,NABP2,1,train
BPTF,NPW,0,train
BPTF,RBP1,1,train
BPTF,RPL11,1,train
BPTF,RPL32,1,train
BPTF,RPL36,1,train
BPTF,RPL9,1,train
BPTF,RPS19,1,train
BPTF,TESC,0,train
BRCA2,C1QBP,0,train
BRCA2,CST3,1,train
BRCA2,MCM3,0,train
BRCA2,TACC1,0,train
BRCA2,TOMM6,0,train
BRD2,FTL,1,train
BRD2,G6PD,1,train
BRD2,MDK,0,train
BRD2,NPC2,0,train
BRD2,RPS2,1,train
BRIX1,APOE,1,train
BRIX1,CDKN1A,1,train
BRIX1,CST3,1,train
BRIX1,FBXO2,1,train
BRIX1,FDXR,1,train
BRIX1,H2AFZ,0,train
BRIX1,HMGB1,0,train
BRIX1,HNRNPA1,0,train
BRIX1,IL32,1,train
BRIX1,MDM2,1,train
BRIX1,PTMA,0,train
BRIX1,RHOC,1,train
BRIX1,RPS27L,1,train
BRIX1,S100A6,1,train
BRIX1,TP53I3,1,train
BRIX1,TUBA1B,0,train
BTAF1,ANAPC11,0,train
BTAF1,HNMT,0,train
BTAF1,PEG3,0,train
BTAF1,RPL13,0,train
BTAF1,RPL19,0,train
BTAF1,RPL21,0,train
BTAF1,RPL23,0,train
BTAF1,RPL26,0,train
BTAF1,RPL34,0,train
BTAF1,RPL37A,0,train
BTAF1,RPL6,0,train
BTAF1,RPS10,0,train
BTAF1,RPS16,0,train
BTAF1,RPS24,0,train
BTAF1,RPS27A,0,train
BTAF1,RPS29,0,train
BTAF1,RPS6,0,train
BTF3,A2M,1,train
BTF3,ALB,1,train
BTF3,APOA1,1,train
BTF3,APOA2,1,train
BTF3,CPE,1,train
BTF3,FBXO2,1,train
BTF3,FGFR4,0,train
BTF3,GLRX,1,train
BTF3,HELLS,0,train
BTF3,HMGN1,0,train
BTF3,MT-CYB,0,train
BTF3,RPS11,1,train
BTF3,SLC2A1,0,train
BTF3,TK1,0,train
BTF3,TTR,1,train
BTF3,TUFM,0,train
BUD23,CALR,0,train
BUD23,EEF1A1,0,train
BUD23,EIF5,1,train
BUD23,HNRNPA1,0,train
BUD23,RPL10A,0,train
BUD23,RPL13A,0,train
BUD23,RPL15,0,train
BUD23,RPL23,0,train
BUD23,RPL26,0,train
BUD23,RPL34,0,train
BUD23,RPL7A,0,train
BUD23,RPS9,0,train
BUD23,SLC25A6,0,train
BUD23,TMEM256,0,train
BYSL,AMBP,1,train
BYSL,APOE,1,train
BYSL,CST3,1,train
BYSL,EEF1A1,0,train
BYSL,FDXR,1,train
BYSL,GPC3,1,train
BYSL,H2AFZ,0,train
BYSL,HMGB1,0,train
BYSL,HNRNPA1,0,train
BYSL,MDM2,1,train
BYSL,NPM1,0,train
BYSL,RPL10A,0,train
BYSL,RPL12,0,train
BYSL,RPL5,0,train
BYSL,RPL7A,0,train
BYSL,RPS2,0,train
BYSL,RPS9,0,train
C14orf178,AGMAT,0,train
C14orf178,APOB,0,train
C14orf178,ARL6IP4,0,train
C14orf178,ATP5MC1,0,train
C14orf178,C20orf204,0,train
C14orf178,CALR,0,train
C14orf178,CD320,0,train
C14orf178,GAMT,0,train
C14orf178,GNAS,0,train
C14orf178,HMGA2,0,train
C14orf178,HSP90B1,0,train
C14orf178,PRDX2,0,train
C14orf178,PRKDC,0,train
C14orf178,RPL12,0,train
C14orf178,RPS2,0,train
C14orf178,SULT1A1,0,train
C14orf178,TMEM141,0,train
C18orf21,A2M,1,train
C18orf21,APOE,1,train
C18orf21,CDKN1A,1,train
C18orf21,DUT,0,train
C18orf21,EIF4B,0,train
C18orf21,FDXR,1,train
C18orf21,GSN,1,train
C18orf21,HMGB1,0,train
C18orf21,MDM2,1,train
C18orf21,PHGDH,0,train
C18orf21,PSAP,1,train
C18orf21,RPL10A,0,train
C18orf21,RPL12,0,train
C18orf21,RPS9,0,train
C18orf21,TP53I3,1,train
C18orf21,TUBA1B,0,train
C19orf25,DHRS2,0,train
C19orf25,FASN,1,train
C19orf25,FDFT1,1,train
C19orf25,FDPS,1,train
C19orf25,HMGCS1,1,train
C19orf25,IDI1,1,train
C19orf25,IFNGR1,0,train
C19orf25,NANS,0,train
C19orf25,NUPR1,0,train
C19orf25,SCD,1,train
C19orf25,TMEM256,0,train
C1QBP,G6PD,1,train
C1QBP,HNRNPA1,0,train
C1QBP,NPM1,0,train
C1QBP,RPL28,0,train
C1QBP,SF3B1,1,train
C1QBP,SRARP,0,train
C7orf26,FTH1,0,train
C7orf26,FTL,0,train
C7orf26,G6PD,0,train
C7orf26,LYZ,1,train
C7orf26,RPL13,0,train
C7orf26,RPL18,0,train
C7orf26,RPL27,0,train
C7orf26,RPL28,0,train
C7orf26,RPL35,0,train
C7orf26,RPL36,0,train
C7orf26,RPL6,0,train
C7orf26,RPL7A,0,train
C7orf26,RPL8,0,train
C7orf26,RPS18,0,train
C7orf26,RPS2,0,train
CACTIN,AGMAT,0,train
CACTIN,ARL6IP4,0,train
CACTIN,C20orf204,0,train
CACTIN,CALR,0,train
CACTIN,CARHSP1,0,train
CACTIN,COX16,1,train
CACTIN,FKBP1A,1,train
CACTIN,HMGA2,0,train
CACTIN,MCM3,0,train
CACTIN,PDIA4,0,train
CACTIN,POLR2K,1,train
CACTIN,RABL6,0,train
CACTIN,RPL12,0,train
CACTIN,RPS18,1,train
CACTIN,SCD,0,train
CACTIN,SNU13,1,train
CACTIN,TMEM141,0,train
CALR,DHRS2,1,train
CALR,DNAJB11,1,train
CALR,HSP90B1,1,train
CALR,HSPA5,1,train
CALR,IFITM3,1,train
CALR,MANF,1,train
CALR,MDK,1,train
CALR,NCL,0,train
CALR,NPW,1,train
CALR,PDIA3,1,train
CALR,PDIA4,1,train
CALR,PDIA6,1,train
CALR,PPIB,1,train
CALR,RRBP1,0,train
CARF,APOA1,1,train
CARF,APOC2,1,train
CARF,APOC3,1,train
CARF,RPL11,1,train
CARF,WDR12,0,train
CASC3,BOLA2,1,train
CASC3,CCNB1IP1,1,train
CASC3,EIF4A2,1,train
CASC3,HACD1,1,train
CASC3,NELFCD,1,train
CASC3,RPL22L1,1,train
CASC3,RPS12,1,train
CASC3,SNHG32,1,train
CASC3,TAF1D,1,train
CASC3,TATDN1,1,train
CASC3,TCERG1,1,train
CASC3,TRNP1,1,train
CAST,MT-ATP6,0,train
CAST,MT-CO1,0,train
CAST,MT-CO2,0,train
CAST,MT-CYB,0,train
CAST,MT-ND1,0,train
CAST,MT-ND3,0,train
CAST,MT-ND4,0,train
CBLN1,GNAS,0,train
